podcast,name,guest,category,filterOut,duration,spotifyUrl,image64,image300,description,language,date
Ozé. Comprendre. S'inspirer. S'engager,De l'audit au droit des aidants avec Julia Peyre - BIFURQUEUSE #REDIFF,,,1,1h 52min,https://open.spotify.com/episode/5CBcDQqS3v5VH8RfACtNg3,https://i.scdn.co/image/ab6765630000f68d115f5d0405b259ab72d50d77,https://i.scdn.co/image/ab67656300005f1f115f5d0405b259ab72d50d77,"Julia est avocate en droit social et depuis deux ans elle consacre son activité aux aidants, c'est-à-dire aux 11 millions de français qui soutiennent un proche dans leur vie quotidienne.  Dans cet épisode, on parle des aidants et de leur statut en France, et du parcours de Julia qui l'a mené à se lancer en indépendante après avoir travaillé pour des gros cabinets. On en profite aussi pour faire un point sur la rupture conventionnelle, les droits du salariés et comment prendre le temps de la réflexion quand on envisage une réorientation professionnelle. 👉 Pour ne rien manquer de l'activité Ozé, vous pouvez me suivre sur LinkedIn 👉 Pour voir le replay des conférences Ozé, c'est en accès libre sur le site : https://oze-podcast.fr/conferences 👉 Pour m'écrire un petit mot gentil, me proposer un épisode ou poser une question : jp@oze-podcast.fr Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2023-03-02
Ozé. Comprendre. S'inspirer. S'engager,La transition énergétique est-elle possible ? - Vincent Mignerot,Vincent Mignerot,énergie,0,1h 17min,https://open.spotify.com/episode/3xQ1AWKWzujfs0gzkrB22p,https://i.scdn.co/image/ab6765630000f68d21c535fbb210a95208a1b3af,https://i.scdn.co/image/ab67656300005f1f21c535fbb210a95208a1b3af,"Quand on parle d'écologie, une part importante de nos discussions se concentre sur ce qu'on appelle la transition énergétique. C'est à dire, notre capacité, en tant que société, à substituer notre usage des énergies fossiles par des énergies décarbonées, de manière à faire baisser nos émissions de gaz à effet de serre, et ainsi résoudre le problème du dérèglement climatique. Dans ces débats, on se dispute ardemment pour savoir combien d'éoliennes, de panneaux solaires, ou de centrales nucléaires il faudrait construire pour venir remplacer les centrales thermiques existantes. On s'invective à grand coup de modèles et de rapports pour démontrer qu'un mix 100% renouvelable est envisageable, ou au contraire pour souligner notre dépendance à l'énergie nucléaire. En se concentrant sur ces questions quantitatives, nous avons perdu de vue une interrogation préalable : pouvons-nous substituer les énergies décarbonées aux énergies fossiles pour nos usages actuels ? Ces types d'énergie ont-ils les mêmes propriétés, les mêmes qualités ? En d'autres mots, la transition énergétique est-elle possible ? Vincent Mignerot est essayiste et chercheur indépendant. Il vient de publier une nouvelle version de son livre L'énergie du déni en janvier 2023 dans lequel il soutient que notre capacité à effectuer une transition énergétique n'a jamais été démontrée scientifiquement. Il interroge donc sa faisabilité en soulignant freins et illusions sur lesquels cette dernière repose. En effet, la transition énergétique ne s'appuie au niveau scientifique que sur des modèles, avec toutes leurs imperfections. D'autre part, les historiens des énergies et de l'environnement nous apprennent que la substitution d'une énergie par une autre n'a jamais eu lieu dans l'histoire de nos civilisations. Les données empiriques attestent au contraire que les énergies s'additionnent mais ne se substituent pas. Dans cette interview, je vous propose d'approfondir ensemble ces questions pour mieux comprendre les dessous de la transition énergétique. Bonne écoute ! 👉 S'abonner à la Newsletter Ozé 👉 Me suivre sur LinkedIn 👉 Voir le replay des conférences Ozé 👉 M'écrire : jp@oze-podcast.fr Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2023-02-16
Ozé. Comprendre. S'inspirer. S'engager,De la start-up nation au maraîchage avec Marguerite Legros - BIFURQUEUSE #REDIFF,,,1,1h 50min,https://open.spotify.com/episode/3OgMnf8Xb1eEkb6NbnHNeQ,https://i.scdn.co/image/ab6765630000f68d442e9a20f180a35040a8bc92,https://i.scdn.co/image/ab67656300005f1f442e9a20f180a35040a8bc92,"Marguerite est diplômée de l’ESSEC et a changé totalement de voie pour devenir maraîchère suite à une expérience en woofing. Elle nous raconte son début de carrière chez Orange puis Doctolib, les premiers doutes sur la voie qu’elle avait empreinté et son déclic qui l’a mené à se reconvertir en suivant une formation au Schumacher College. Bonne écoute ! 👉 Les recommandations de Marguerite : - Podcasts : Un Podcast à soi - Documentaires : On a 20 ans pour changer le monde de Hélène Médigue - Film : Au Nom de la Terre d'Edouard Bergeon et La Belle Verte de Coline Serreau -  Livres : Nos Cabanes de Marielle Macé, La Sobriété Heureuse de Pierre  Rabhi, Regards croisés sur l'Agroécologie (entretiens menés par Maxime  de Rostolan), Farming while black de Leah Penniman et Néo-paysannes de  Linda Benouet Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2023-02-03
Ozé. Comprendre. S'inspirer. S'engager,Faut-il acheter une voiture électrique ? - Célia Izoard,Célia Izoard,mobilités,0,1h 48min,https://open.spotify.com/episode/6NknircdALw3OkfekOEYkg,https://i.scdn.co/image/ab6765630000f68d61372dd7cc2b3c548d412fc0,https://i.scdn.co/image/ab67656300005f1f61372dd7cc2b3c548d412fc0,"Le débat autour de la voiture électrique ressemble souvent à une guerre de chiffres qu'on se renvoie à la figure pour démontrer d'un côté que son impact, calculé en émissions de CO2, est plus faible que celui de la voiture thermique, preuve de sa désirabilité ; ou au contraire plus élevé si on prend en compte la totalité du cycle de vie du véhicule, preuve de l'arnaque que celle-ci représente... Peu importe qui a raison dans cette histoire, nous verrons dans cet épisode que l'essentiel de la question autour des voitures électriques n'est pas dans cette bataille de chiffres qui n'intéresse que quelques ingénieurs. De manière générale, à chaque fois que le débat repose sur un calcul d'empreinte écologique en vue d'une comparaison, gardons en tête que cela limite, réduit, simplifie, et tronque le sujet en question. Je vous propose donc de prendre un peu de recul et de hauteur avec la journaliste Célia Izoard, qui a consacré plusieurs articles à la voiture électrique pour une enquête du média Reporterre, et lui a également dédié un chapitre dans le livre collectif Greenwashing. 👉 S'abonner à la Newsletter Ozé 👉 Me suivre sur LinkedIn 👉 Voir le replay des conférences Ozé 👉 M'écrire : jp@oze-podcast.fr Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2023-01-19
Ozé. Comprendre. S'inspirer. S'engager,Peut-on encore croire à la méritocratie ? - Élise Tenret,Élise Tenret,démocratie,0,1h 2min,https://open.spotify.com/episode/6HYF8XnBjfc0s8b5zztF85,https://i.scdn.co/image/ab6765630000f68ddd46ee3eb02baf3f93d80f89,https://i.scdn.co/image/ab67656300005f1fdd46ee3eb02baf3f93d80f89,"""Les dominants du champ scolaire, dont la domination se prolonge dans le champ professionnel et le champ social, veulent convaincre mais surtout se convaincre, qu'ils ont conquis leurs positions à la force de leur poignet."" C'est ainsi que l'énarque David Guilbaud explique, dans son livre L'illusion méritocratique, la mécanique de reproduction de l'idée de méritocratie par les gagnants du système : comme un impératif psychologique permettant de légitimer leur position dominante dans la société face aux moins avantagés. À titre personnel, j'ai longtemps été persuadé que mon entrée à HEC était le fruit de mon seul travail, que je méritais ma place dans cette institution, et plus tard dans le monde professionnel, par les efforts déployés en classes préparatoires. Pourtant, la réalité dépeinte par les sociologues est tout autre : les inégalités sociales ne cessent de se creuser ; et nos institutions, à commencer par celles du champ scolaire, en sont l'antre de production et de reproduction. Alors, qu'en penser ? Faut-il jeter la méritocratie ? Et si oui, par quoi la remplacer ? Dans cet épisode, je vous propose de faire le point sur l'idée de mérite en revenant à sa racine pour mieux la comprendre et l'interroger. Élise Tenret est sociologue et maitresse de conférence à l'université Paris-Dauphine. Sa thèse de doctorat porte sur le sujet L'école et la croyance en la méritocratie. Elle a également publié plusieurs articles sur le sujet dans des revues scientifiques. Ses recherches actuelles portent sur les inégalités en lien avec le sens de la justice, principalement dans le domaine de l'éducation et de la famille. 👉 S'abonner à la Newsletter Ozé 👉 Me suivre sur LinkedIn 👉 Voir le replay des conférences Ozé 👉 M'écrire : jp@oze-podcast.fr Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-12-15
Ozé. Comprendre. S'inspirer. S'engager,La consommation éco-responsable : un mythe pour faire perdurer le système ? - Fanny Parise,Fanny Parise,consommation,0,1h 19min,https://open.spotify.com/episode/22TTpTa3AwJV8pSyXcF6fh,https://i.scdn.co/image/ab6765630000f68d41d3f8bd3e45304dfe5f18d2,https://i.scdn.co/image/ab67656300005f1f41d3f8bd3e45304dfe5f18d2,"""Croire  que c'est par le déplacement des pratiques ou les petits pas que l'on  va parvenir à réformer la société sans impacter en profondeur nos modes  de vie, c'est être dans une croyance incohérente par rapport à ce que  l'histoire nous dit."" La consommation éco-responsable est un mythe au sens anthropologique du terme. C'est-à-dire ""un  récit fondateur et unificateur qui va donner un sens au chaos qui  organise la réalité et donne un ordre à suivre par rapport à toutes les  actions que l'on doit mener pour préserver les sociétés telles qu'on les  connait."" Dans cet épisode, je vous invite à poser  un nouveau regard sur l'évolution de nos modes de consommation, et en  particulier sur le développement de la consommation éco-responsable  depuis quelques années, en prenant les lunettes d'une anthropologue  experte du sujet. Fanny Parise est anthropologue,  spécialiste des mondes contemporains et de l'évolution des modes de vie.  Elle a consacré la dernière décennie à étudier les phénomènes de  déconsommation. Elle enseigne à l'université en France et en Suisse, est  la créatrice du podcast Madame L'Anthropologue, et l'autrice du livre Les enfants gâtés. 👉 S'abonner à la Newsletter Ozé 👉 Me suivre sur LinkedIn 👉 Voir le replay des conférences Ozé 👉 M'écrire : jp@oze-podcast.fr Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0. Crédit photo : ©Mélanie Bultez",fr,2022-11-17
Ozé. Comprendre. S'inspirer. S'engager,Et si on arrêtait de payer nos dettes ? - Benjamin Lemoine,Benjamin Lemoine,économie,0,1h 19min,https://open.spotify.com/episode/07dOpqqWToRXz1W4prkcaC,https://i.scdn.co/image/ab6765630000f68d0cf854ec36ff1936786c2405,https://i.scdn.co/image/ab67656300005f1f0cf854ec36ff1936786c2405,"Il apparaît comme une évidence à chacun d'entre nous qu'une dette doit toujours être remboursée. C'est la doxa que l'on entend répétée presque quotidiennement dans les médias au sujet de la dette publique dont le gonflement toujours plus rapide est source de grande inquiétude pour les économistes classiques et les politiques qui nous gouvernent. Pourtant, cette évidence mérite d'être interrogée au regard de l'histoire par le prisme des sciences sociales. David Graeber concluait ainsi son étude anthropologique sur la dette : ""en règle générale, comme nul n'a le droit de nous dire ce que nous valons, nul n'a le droit de nous dire ce que nous devons."" Le rapport des sociétés humaines à la dette est multiple. Au sein même de nos sociétés occidentales, et au cours des cents dernières années, celui-ci a été variable. Dans cet épisode, je vous propose de revenir sur 70 ans d'histoire française de la dette avec le sociologue Benjamin Lemoine. Benjamin Lemoine est chercheur au CNRS et à l'Institut de recherche interdisciplinaire en sciences sociales de l'université Paris-Dauphine. Il est l'auteur des livres L'ordre de la dette publié en 2016 et La démocratie disciplinée par la dette publié en 2022. 👉 S'abonner à la Newsletter Ozé 👉 Me suivre sur LinkedIn 👉 Voir le replay des conférences Ozé 👉 M'écrire : jp@oze-podcast.fr Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-10-13
Ozé. Comprendre. S'inspirer. S'engager,Sortie de mon livre : Le courage de renoncer,,,1,1h 40min,https://open.spotify.com/episode/4s6eLr7rL8eg7rtiukIo8u,https://i.scdn.co/image/ab6765630000f68d6127f1e495c8c1ede2eec24c,https://i.scdn.co/image/ab67656300005f1f6127f1e495c8c1ede2eec24c,"Aujourd'hui, je vous propose un épisode un peu particulier pour vous annoncer la sortie de mon livre Le courage de renoncer aux éditions Payot. Ce  livre s'intéresse aux parcours des diplômés de grandes écoles qui ont décidé de bifurquer pour s'engager face à l'urgence sociale et écologique. Que ce soit dès leur sortie d'école ou plus tard dans leur vie. J'y traite des aspirations à l'engagement, des freins rencontrés, des moyens de les dépasser collectivement, et du rôle de ces  ""élites"" pour opérer une transformation radicale de notre modèle de société. Cet  essai est le fruit de mes interviews sur le podcast Ozé, de mon expérience personnelle et de multiples recherches en sciences humaines. C'est mon regard et mon analyse de ce phénomène, vue de l'intérieur comme l'un de ses acteurs et en tant qu'observateur attentif. Dans cet épisode, je vous propose d'en apprendre plus sur ce livre. Et pour cela, je vais céder le micro à mon épouse qui va m'interviewer pour l'occasion. C'est parti ! 👉 S'abonner à la Newsletter Ozé 👉 Me suivre sur LinkedIn 👉 Voir le replay des conférences Ozé 👉 M'écrire : jp@oze-podcast.fr Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-09-21
Ozé. Comprendre. S'inspirer. S'engager,Faut-il vraiment travailler plus ? - Mireille Bruyère,Mireille Bruyère,société,0,1h 8min,https://open.spotify.com/episode/6KLZHtOxa2iwEziXS7KGYt,https://i.scdn.co/image/ab6765630000f68d62b1d0583bcab3867befe9ed,https://i.scdn.co/image/ab67656300005f1f62b1d0583bcab3867befe9ed,"L'urgence  sociale et écologique impose de questionner radicalement ce qu'on  produit, ce qu'on consomme et de quelles manières nous le faisons.  Derrière ces questions se cachent notre relation au travail. Dans une société où ""le travail  y est considéré tout à la fois comme devoir moral, comme une obligation  sociale et comme la voie vers la réussite personnelle"" pour reprendre les mots d'André Gorz, comment contester l'éthique du travail sans passer pour un fainéant ou un raté ? Pourtant, face au dépassement des limites planétaires, la question se pose : Faut-il vraiment travailler plus ? C'est le sujet de ce premier épisode de la saison 5 du podcast Ozé. Pour en parler, je reçois Mireille Bruyère. Mireille  Bruyère est Maître de Conférences en Sciences Economiques à  l’Université de Toulouse Jean Jaurès, membre du CERTOP (Centre de  Recherche sur le Travail, l’Organisation, le Pouvoir), et des  Économistes Atterrés. Ses  thèmes de recherche sont à la croisée de l’économie, de la philosophie  et de la psychanalyse. Ils questionnent la notion d’institution et  l’articulation historique entre travail et démocratie. Elle est autrice du livre L'insoutenable productivité du travail  et a coordonné l'ouvrage collectif De quoi avons-nous vraiment besoin ? des Économistes Atterrés. 👉 S'abonner à la Newsletter Ozé 👉 Me suivre sur LinkedIn 👉 Voir le replay des conférences Ozé 👉 M'écrire : jp@oze-podcast.fr Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.   ",fr,2022-09-15
Ozé. Comprendre. S'inspirer. S'engager,#Best of de rentrée - Alice Desbiolles et l'éco-anxiété,Alice Desbiolles,intériorité,0,1h 55min,https://open.spotify.com/episode/7jcVJR52MawPJYC3XY7zWl,https://i.scdn.co/image/ab6765630000f68db6e19302ad08040c9c57b87e,https://i.scdn.co/image/ab67656300005f1fb6e19302ad08040c9c57b87e,"Le changement climatique, la perte de la biodiversité et plus récemment la pandémie de covid-19 créent beaucoup d'incertitudes face au futur, ce qui est source de stress et d'anxiété pour beaucoup d'entre nous. Le Dr Alice Desbiolles vient de consacrer un ouvrage à ce sujet intitulé ""L'éco-anxiété"". On en parle ensemble dans cet épisode avant d'élargir la réflexion sur l'engagement des acteurs de la santé face à l'urgence écologique. Bonne écoute ! 👉 Si vous aimez l'émission, n’hésitez pas à vous abonner, à mettre 5  étoiles et à le partager autour de vous. C’est une aide très précieuse  pour faire connaître le podcast et me permettre de continuer  l’aventure. Ozé a vocation à être une source d’inspiration pour ceux qui  se questionnent sur leur activité et rêvent d’un autre monde. À bientôt  pour un nouvel épisode et d’ici là : osez ! 👉 Pour acheter le livre d'Alice Desbiolles ""L'éco-anxiété"". Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-08-31
Ozé. Comprendre. S'inspirer. S'engager,#Best of de rentrée - Fanny Limare et le rôle de l'assurance,Fanny Limare,économie,0,1h 12min,https://open.spotify.com/episode/7eSIIGjf4VHs8r6lB5g3QW,https://i.scdn.co/image/ab6765630000f68d6b28f708ff0a6cc7b7c7a1bd,https://i.scdn.co/image/ab67656300005f1f6b28f708ff0a6cc7b7c7a1bd,"Je ne sais pas vous mais j’ai plutôt une mauvaise image du monde de l’assurance. Pourtant, quand on creuse le sujet on se rend compte que c’est un secteur essentiel pour le bon fonctionnement de notre société et que celui-ce peut-être un moteur extraordinaire pour accélérer la transition. Aujourd’hui, je vous propose de débroussailler le fonctionnement du secteur de l’assurance, de découvrir son modèle économique et ses enjeux face aux risques climatiques. Il y a énormément d’opportunités d’engagement et de modèles à développer dans ce métier ne serait-ce que parce face aux risques climatiques actuels et à venir, l’assurance n’a pas d’autres choix que de se réinventer pour continuer à exister. Fanny a passé les 10 dernières années à travailler dans le monde de l’assurance au sein du groupe Admiral, à la fois en France et au Royaume-Uni et est engagée au sein de l’entreprise pour la faire évoluer dans ses engagements sociaux et environnementaux. Elle nous explique comment l'assurance peut et doit se transformer pour être un moteur de la transition face aux risques climatiques de plus en plus nombreux. Bonne écoute ! 👉 Si vous aimez l'émission, n’hésitez pas à vous abonner, à mettre      5  étoiles et à le partager autour de vous. C’est une aide très      précieuse  pour faire connaître le podcast et me permettre de      continuer  l’aventure. Ozé a vocation à être une source  d’inspiration     pour ceux qui  se questionnent sur leur activité et  rêvent d’un  autre    monde. À bientôt  pour un nouvel épisode et d’ici  là : osez ! Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-08-30
Ozé. Comprendre. S'inspirer. S'engager,#Best of de rentrée - Antoine Rabain et les Énergies Marines Renouvelables,Antoine Rabain,ressources,0,1h 19min,https://open.spotify.com/episode/3ilFZE0Tgq7BDU9fNHtBxs,https://i.scdn.co/image/ab6765630000f68da0902e1fe3324cc723c4f849,https://i.scdn.co/image/ab67656300005f1fa0902e1fe3324cc723c4f849,"Qu'est-ce que les énergies marines renouvelables ? On pense tout de suite aux éoliennes offshore mais que se cache-t-il de plus derrière ces mots ? On fait le point pour mieux comprendre ce secteur, ses enjeux face à la transition écologique mais aussi les perspectives d'emploi dans la filière avec Antoine Rabain. Une interview un peu plus longue que la moyenne mais dont on ressort excité par toutes ces perspectives positives, en tout cas je l'espère. Bonne écoute ! 👉  Si vous aimez l'émission, n’hésitez pas à vous abonner, à la  partager  sur vos réseaux et à la noter 5  étoiles sur Apple Podcast.  C’est une  aide très précieuse pour faire connaître le podcast et me  permettre de  continuer l’aventure. Ozé a vocation à être une source  d’inspiration  pour ceux  qui  se questionnent sur leur activité et  rêvent d’un autre  monde. À  bientôt  pour un nouvel épisode et d’ici là :  osez ! 👉 Pour découvrir Geckosphere  👉 Pour aller plus loin sur les EMR : Économie « bleue » : le potentiel des énergies marines Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-08-29
Ozé. Comprendre. S'inspirer. S'engager,#Rediff - Hélène et la quête de sens,,,1,1h 50min,https://open.spotify.com/episode/3UH5TZwodXUVSoFgDwheze,https://i.scdn.co/image/ab6765630000f68d8637c7bcc74f1e8d3fed694d,https://i.scdn.co/image/ab67656300005f1f8637c7bcc74f1e8d3fed694d,"Hélène vient de se lancer dans l'économie sociale et solidaire et de donner un nouvel horizon à sa carrière professionnelle à 37 ans en rejoignant le programme On Purpose. Diplômée à la fois de l'ESCP et de l'INSEAD, Hélène a passé la première partie de sa vie professionnelle en banque et en conseil avant de réaliser qu'elle voulait faire autre chose, plus en lien avec ses valeurs. Elle nous explique pourquoi, malgré les valeurs de solidarité qu'elle porte en elle depuis longtemps et ses envies d'engagement, elle a mis du temps à passer à l'action et à rejoindre le monde de l'économie sociale et solidaire. On discute de l'impact de la culture, de l'éducation, de notre cercle social comme frein au changement chez de nombreux diplômés du supérieur. Hélène est en train de vivre cette transition et nous parle de ses doutes, ses peurs et de comment elle arrive à les apaiser en s'entourant de personnes bienveillantes. Elle nous fait part aussi de son optimisme face au futur et nous donne quelques leçons qu'elle a tiré de toutes ses réflexions ces dernières années. Bonne écoute ! 👉   Si vous aimez l'émission, n’hésitez pas à vous abonner, à mettre  5     étoiles et à le partager autour de vous. C’est une aide très      précieuse pour faire connaître le podcast et me permettre de       continuer  l’aventure. Ozé a vocation à être une source   d’inspiration     pour ceux    qui  se questionnent sur leur activité  et  rêvent d’un    autre  monde. À    bientôt  pour un nouvel épisode et   d’ici là : osez ! Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-08-22
Ozé. Comprendre. S'inspirer. S'engager,#Rediff- Lan Anh Vu Hong : 100 gestes pour réduire son empreinte carbone,,,1,1h 2min,https://open.spotify.com/episode/4EJM59WHdjv2NUGEkmvpyV,https://i.scdn.co/image/ab6765630000f68d8bb4335e9b038cb34f60df4a,https://i.scdn.co/image/ab67656300005f1f8bb4335e9b038cb34f60df4a,"Lan Anh nous raconte son parcours depuis sa sortie d'HEC en 2011 : son agrégation d'anglais, sa première expérience professionnelle dans le marketing digital jusqu'à son engagement écologique et l'écriture du livre 100 gestes pour réduire son empreinte carbone.  On aborde les raisons de son changement de voie, pourquoi elle s'est engagée en tant qu'indépendante, et comment elle a travaillé sur elle-même pour se défaire des freins sociaux, psychologiques et financiers. On parle d'accompagnement, de collectif, de rencontres et surtout d'envies ! Bonne écoute Le livre 100 gestes pour réduire son empreinte carbone est disponible ici. Crédit photo : Damien Deck 👉 Pour ne rien manquer de l'activité Ozé, vous pouvez me suivre sur LinkedIn 👉 Pour voir le replay des conférences Ozé, c'est en accès libre sur le site : https://oze-podcast.fr/conferences 👉 Pour m'écrire un petit mot gentil, me proposer un épisode ou poser une question : jp@oze-podcast.fr  Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-08-15
Ozé. Comprendre. S'inspirer. S'engager,#Rediff - Alexia SOYEUX & César DUGAST : Faire sa part face à l'urgence climatique,,,1,1h 2min,https://open.spotify.com/episode/2GqW6UXf3BVoqxPMUaexzt,https://i.scdn.co/image/ab6765630000f68db63ff4407ccf354a2742ef64,https://i.scdn.co/image/ab67656300005f1fb63ff4407ccf354a2742ef64,"Alexia SOYEUX & César DUGAST sont les co-auteurs du rapport Faire sa part ? Pouvoir et responsabilité des individus, des entreprises et de l'État face à l'urgence climatique publié par Carbone 4 en Juin 2019. Ce rapport met en lumière les leviers d'action des individus par rapport au collectif en y adjoignant des ordres de grandeur, essentiels à la compréhension des priorités. Dans cet épisode, nous revenons sur ce rapport et ses principales conclusions en interrogeant : - les champs et paramètres pris en compte dans cette étude, et de manière générale dans les calculs d'empreinte carbone - le pouvoir des individus face au collectif - l'importance de l'engagement citoyen et les diverses formes qu'il peut prendre - l'impact de son travail et son épargne par rapport à sa consommation - les postures à adopter pour sensibiliser les citoyens à l'urgence écologique 👉 S'abonner à la Newsletter Ozé 👉 Me suivre sur LinkedIn 👉 Voir le replay des conférences Ozé 👉 M'écrire : jp@oze-podcast.fr Crédit photo : Sorry Children & Joseph Helie Music Credit : Sublime by Grapes - 2013 - Licensed under CC BY-NC 3.0. Ozé Le Podcast by  Jean-Philippe Decka is licensed under CC BY-NC-SA 4.0.",fr,2022-08-08
